,Unnamed: 0,Unnamed: 0.1,cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id,cluster
44951,44951,57939,nuycyuqc,,Medline,Radiofrequency ablation of liver cancers adjacent to the gallbladder without gallbladder isolation under contrast-enhanced ultrasound monitoring: a preliminary study.,10.1080/02656736.2018.1539776,,30489164.0,unk,purpose purpose study investigate feasibility safety efficacy intraprocedural contrastenhanced ultrasound ceus monitoring radiofrequency ablation rfa liver cancer adjacent gallbladder gb without gb isolation material method may july patient liver cancer adjacent gb ≤ mm intended undergo ultrasoundguided rfa without gb isolation hospital prospectively enrolled rfa procedure ceus employed evaluate therapeutic response perfusion intact gb wall outcome gb liver cancer followed recorded result patient male female liver cancer mean mm range mm adjacent gb enrolled tumor abutted gb tumor located within mm gb rfa procedure intraprocedural ceus evaluation demonstrated perfusion gb wall intact patient technical success rate rfa according contrastenhanced ctmr one month rfa technical efficacy rate followup period range month median month local tumor progression occurred major complication arised overall survival year thickening gb wall detected patient thickness gb wall returned preablation level five patient conclusion ceusmonitored rfa liver cancer adjacent gb without gb isolation feasible safe effective,2019,"Long, Yinglin; Yan, Ronghua; Li, Kai; Luo, Liping; Zeng, Qingjing; Tan, Lei; Zhang, Man; Zheng, Rongqin; Xu, Erjiao","International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",,,,,,https://doi.org/10.1080/02656736.2018.1539776; https://www.ncbi.nlm.nih.gov/pubmed/30489164/,54111249.0,12
44975,44975,57968,2yt88twu,,Medline,Sonographic diagnosis of abscess following breast-conserving surgery with insertion of nonabsorbable mesh.,10.1002/jcu.22148,,24659502.0,unk,immediate mesh insertion recently used breast reconstruction breastconserving surgery report case abscess formation following immediate nonabsorbable mesh insertion breastconserving surgery article demonstrate multimodal breast imaging feature pathologic correlation case addition illustrate characteristic sonographic finding nonabsorbable mesh fiber differentiate gossypiboma caused retained surgical sponge tumor recurrence,2014,"Song, Sung Eun; Seo, Bo Kyoung; Son, Gil-Soo; Kim, Young-Sik",Journal of clinical ultrasound : JCU,,,,,,https://doi.org/10.1002/jcu.22148; https://www.ncbi.nlm.nih.gov/pubmed/24659502/,7617414.0,12
44983,44983,57977,1dmkd623,,Medline,Management and prevention of acute bleedings in the head and neck area with interventional radiology.,10.1186/s13005-016-0103-3,,26803587.0,unk,background interventional neuroradiology becoming important interdisciplinary treatment acute haemorrhage due vascular erosion vascular tumor head neck area author report acute extracranial haemorrhage emergency situation also preventive embolization good vascularized tumor preoperatively outcome method retrospective analysis patient underwent interdisciplinary approach orl department interventional neuroradiology ½ year department otorhinolaryngology klinikum rechts der isar technical university munich germany outcome analysed term success embolization blood loss survival rate treatment failure result patient treated acute haemorrhage twentyfive attributable vascular erosion case malignant tumor affected vessel common carotid artery well internal external part branch like ascending pharyngeal facial superior thyroid artery altogether patient treated malignant tumor attributable acute haemorrhage due epistaxis tonsillectomy benign tumor bleeding attributable inflammation treatment patient consisted either unsuccessful approach via exposure package bleeding electrocoagulation surgical ligature followed embolization primary treatment via interventional embolizationstenting conclusion common monitoring patient orl interventional neuroradiology important alternative especially treatment severe acute haemorrhage following vascular erosion malignant tumor benign disease also preoperative embolization good vascularized tumor must taken account prevent severe blood loss acute intraoperative bleeding,2016,"Storck, Katharina; Kreiser, Kornelia; Hauber, Johannes; Buchberger, Anna-Maria; Staudenmaier, Rainer; Kreutzer, Kilian; Bas, Murat",Head & face medicine,,,,,,https://doi.org/10.1186/s13005-016-0103-3; https://www.ncbi.nlm.nih.gov/pubmed/26803587/,5928189.0,12
45029,45029,58028,a8pk5f65,,Medline,Angled Cool-Tip Electrode for Radiofrequency Ablation of Small Superficial Subcapsular Tumors in the Liver: A Feasibility Study.,10.3348/kjr.2016.17.5.742,,27587963.0,unk,objective evaluate feasibility angled cooltip electrode radiofrequency ablation small superficial subcapsular liver tumor abutting abdominal wall order traverse normal liver parenchyma thereby obtain favorable configuration ablation margin material method study retrospectively analyzed small superficial subcapsular liver tumor abutting abdominal wall patient treated radiofrequency ablation march june using cooltip electrode manually modified create ° angle junction exposed insulated segment tumor hepatocellular carcinoma n metastasis n cholangiocellular carcinoma rectosigmoid cancer maximum diameter mm mean ± mm ultrasonographic guidance electrode tip advanced depth tumor epicenter cm margin tip redirected penetrate tumor radiofrequency ablation minimal ablation margin measured immediate posttreatment ct radiological image medical record evaluated success rate length minimal ablation margin complication result technical success rate obtaining complete necrosis tumor procedurerelated complication minimal ablation margin ranged mm mean ± mm ctmri followup day mean ± day revealed local recurrence distant recurrence patient conclusion using angled cooltip electrode radiofrequency ablation small superficial subcapsular tumor abutting abdominal wall may feasible technique obtaining adequate ablation margin lower complication rate,2016,"Park, Sung Il; Kim, Il Jung; Lee, Shin Jae; Shin, Min Woo; Shin, Won Sun; Chung, Yong Eun; Kim, Gyoung Min; Kim, Man Deuk; Won, Jong Yun; Lee, Do Yun; Choi, Jin Sub; Han, Kwang-Hyub",Korean journal of radiology,,,,,,https://doi.org/10.3348/kjr.2016.17.5.742; https://www.ncbi.nlm.nih.gov/pubmed/27587963/,1468636.0,12
45067,45067,58073,uvv2a75a,,Medline,Impact of surgical margins on overall and recurrence-free survival in parenchymal-sparing laparoscopic liver resections of colorectal metastases.,10.1007/s00464-014-3999-3,,25427420.0,unk,background relationship width surgical margin local distant recurrence colorectal liver metastasis crlm remain controversial analyzed impact surgical margin laparoscopic liver resection llr crlm using parenchymalsparing approach overall o recurrencefree survival rf method january october first llr crlm performed retrospectively analyzed ultrasonic aspirator used parenchyma division r margin defined tissue width mm result mean followup ± month o rf year respectively major resection rate median margin width mm r resection recorded case twentytwo patient hepatic recurrence underwent repeat hepatectomy r margin significantly related lower rf survival p affect o multivariate analysis showed lesion located posterosuperior segment hr ci p well blood loss hr ci p independent risk factor tumor recurrence carcinoembryonic antigen level mcgl affected o hr ci p resection two tumor significantly associated r margin hr ci p discussion laparoscopic parenchymalsparing surgery crlm compromise oncological outcome allowing higher percentage repeat hepatectomy r margin risk factor tumor recurrence overall survival presence multiple lesion independent risk factor r margin also major disadvantage technique,2015,"Montalti, Roberto; Tomassini, Federico; Laurent, Stéphanie; Smeets, Peter; De Man, Marc; Geboes, Karen; Libbrecht, Louis J; Troisi, Roberto I",Surgical endoscopy,,,,,,https://doi.org/10.1007/s00464-014-3999-3; https://www.ncbi.nlm.nih.gov/pubmed/25427420/,2859710.0,12
45072,45072,58079,1v09q1hc,,Medline,In vitro and in vivo application of radiolabeled gastrin-releasing peptide receptor ligands in breast cancer.,10.2967/jnumed.114.153023,,25791989.0,unk,unlabelled breast cancer bc consists multiple subtypes defined various molecular characteristic instance estrogen receptor er expression method visualizing bc include mammography mr imaging ultrasound nuclear medicinebased method mtcsestamibi ffdg pet unfortunately lacking specificity peptide receptor scintigraphy peptide receptor radionuclide therapy successfully applied imaging therapy somatostatin receptorexpressing neuroendocrine tumor using somatostatin receptor radioligands basis similar rationale radioligands targeting gastrinreleasing peptide receptor grpr might offer specific method imaging therapy bc aim study explore application grpr radioligands imaging therapy bc introducing valid preclinical vitro vivo model method grpr expression clinical bc specimen correlation er expression studied vitro autoradiography grpr agonist inamba grpr expression also analyzed bc cell line applying inamba internalization assay quantitative reverse transcriptase polymerase chain reaction vitro cytotoxicity luamba determined grprexpressing bc cell line td spectct imaging biodistribution studied mouse subcutaneous orthotopic erpositive td mcf xenograft injection grpr antagonist injmv result human bc specimen bc cell line found express grpr grpr tumor expression positively p χ correlated er expression human bc specimen treatment td cell mbq luamba resulted reduction cell vitro furthermore subcutaneous orthotopic tumor bc cell line successfully visualized vivo spectct using injmv td tumor exhibited higher uptake mcf xenograft conclusion targeting grprexpressing bc tumor using grpr radioligands promising nuclear imaging therapy especially erpositive bc patient,2015,"Dalm, Simone U; Martens, John W M; Sieuwerts, Anieta M; van Deurzen, Carolien H M; Koelewijn, Stuart J; de Blois, Erik; Maina, Theodosia; Nock, Berthold A; Brunel, Luc; Fehrentz, Jean-Alain; Martinez, Jean; de Jong, Marion; Melis, Marleen","Journal of nuclear medicine : official publication, Society of Nuclear Medicine",,,,,,https://doi.org/10.2967/jnumed.114.153023; https://www.ncbi.nlm.nih.gov/pubmed/25791989/,9187259.0,12
45078,45078,58085,iuvdn9o5,,Medline,Total laparoscopic surgery for treatment of leiomyoma of the transverse colon in a patient with an abdominal mesh: A case report.,10.1016/j.ijscr.2019.09.043,,31610453.0,unk,introduction gastrointestinal stromal tumor common mesenchymal tumor gastrointestinal tract however gastrointestinal leiomyoma relatively rare surgical resection recommended leiomyoma gastrointestinal stromal tumor colon present case performed laparoscopic right hemicolectomy intraabdominal anastomosis treating leiomyoma transverse colon patient abdominal mesh presentation case yearold woman history right subtotal adrenalectomy right mastectomy incidentally found abdominal mass followup computed tomography ct scan confirmed gastrointestinal stromal tumor mesentery following abdominal contrastenhanced ct planned surgical resection preoperative diagnosis tumor cm diameter however undergone transverse rectus abdominis myocutaneous tram flap reconstruction right mastectomy tram flap replaced abdominal mesh hence total laparoscopic surgery performed avoid damaging mesh owing risk mesh infection laparotomy revealed tumor originated transverse colon thus transverse colectomy intraabdominal anastomosis performed total operative time blood loss h min ml respectively postoperative leakage mesh infection observed resected specimen revealed leiomyoma without malignancy discussion successfully performed colectomy minimized resection range intraabdominal anastomosis conclusion total laparoscopic surgery effective colonic leiomyoma abdominal mesh avoid meshrelated complication,2019,"Fujimoto, Goshi; Osada, Shunichi",International journal of surgery case reports,,,,,,https://doi.org/10.1016/j.ijscr.2019.09.043; https://www.ncbi.nlm.nih.gov/pubmed/31610453/,204702857.0,12
45167,45167,58188,agqj8uhd,,Medline,Utility of contrast-enhanced ultrasonography with Sonazoid in radiofrequency ablation for hepatocellular carcinoma.,10.1111/j.1440-1746.2010.06559.x,,21054516.0,unk,background aim kupffer imaging contrastenhanced ultrasonography ceus sonazoid last min longer may useful ultrasoundguided percutaneous tumor ablation utility sonazoid radiofrequency ablation rfa hepatocellular carcinoma hcc investigated study method analyzed total hcc nodule detected dynamic computed tomography patient detectability nodule compared ceus conventional ultrasonography effectiveness treatment assessed comparing mean number treatment session rfa patient treated ceus historical control matched tumor background condition result detectability tumor nodule conventional ultrasonography ceus p sixtynine nodule patient additionally detected ceus number additionally detected tumor nodule positively correlated serum albumin level p number rfa session ± ceus compared ± historical control p conclusion ceus sonazoid useful hcc detection patient wellconserved liver function reservoir decrease rfa session number indicated utility sonazoid rfa treatment hcc,2011,"Masuzaki, Ryota; Shiina, Shuichiro; Tateishi, Ryosuke; Yoshida, Haruhiko; Goto, Eriko; Sugioka, Yosuke; Kondo, Yuji; Goto, Tadashi; Ikeda, Hitoshi; Omata, Masao; Koike, Kazuhiko",Journal of gastroenterology and hepatology,,,,,,https://doi.org/10.1111/j.1440-1746.2010.06559.x; https://www.ncbi.nlm.nih.gov/pubmed/21054516/,5190992.0,12
45171,45171,58193,cf2lkk3z,,Medline,Radiation Therapy Induces Macrophages to Suppress T-Cell Responses Against Pancreatic Tumors in Mice.,10.1053/j.gastro.2016.02.070,,26946344.0,unk,background aim role radiation therapy treatment patient pancreatic ductal adenocarcinoma pda controversial randomized controlled trial investigating efficacy radiation therapy patient locally advanced unresectable pda reported mixed result effect ranging modest benefit worse outcome compared control therapy investigated whether radiation cause inflammatory cell acquire immunesuppressive phenotype limit therapeutic effect radiation invasive pda accelerates progression preinvasive focus method investigated effect radiation therapy pcrelslkrasgd kc pcrelslkrasgdlsltrprh kpc mouse well cbl mouse orthotopic tumor grown fc cell derived kpc mouse mouse given neutralizing antibody macrophage colonystimulating factor csf mcsf f pancreata exposed dos radiation ranging gy analyzed flow cytometry result pancreata kc mouse exposed radiation higher frequency advanced pancreatic intraepithelial lesion focus invasive cancer pancreata unexposed mouse control radiation reduced survival time month greater proportion macrophage radiation treated invasive preinvasive pancreatic tumor immunesuppressive mlike phenotype compared control mouse pancreata mouse exposed radiation fewer cd cell control greater number cd cell thelper tregulatory cell phenotype adoptive transfer cell irradiated pda tumor control mouse accelerated tumor growth radiation induced production mcsf pda cell neutralizing antibody mcsf prevented radiation altering phenotype macrophage tumor increasing antitumor tcell response slowing tumor growth conclusion radiation treatment cause macrophage murine pda acquire immunesuppressive phenotype disabled tcellmediated antitumor response mcsf blockade negates effect allowing radiation increased efficacy slowing tumor growth,2016,"Seifert, Lena; Werba, Gregor; Tiwari, Shaun; Giao Ly, Nancy Ngoc; Nguy, Susanna; Alothman, Sara; Alqunaibit, Dalia; Avanzi, Antonina; Daley, Donnele; Barilla, Rocky; Tippens, Daniel; Torres-Hernandez, Alejandro; Hundeyin, Mautin; Mani, Vishnu R; Hajdu, Cristina; Pellicciotta, Ilenia; Oh, Philmo; Du, Kevin; Miller, George",Gastroenterology,,,,,,https://doi.org/10.1053/j.gastro.2016.02.070; https://www.ncbi.nlm.nih.gov/pubmed/26946344/,5423696.0,12
45173,45173,58195,cbknwgvt,,Medline,Percutaneous ablation of peribiliary tumors with irreversible electroporation.,10.1016/j.jvir.2013.10.012,,24262034.0,unk,purpose ass biliary complication irreversible electroporation ire ablation hepatic tumor located cm major bile duct material method retrospective review conducted percutaneous ire ablation hepatic tumor within cm common left right hepatic duct single institution january september computed tomography imaging performed treatment examined evidence bile duct dilatation stricture leakage serum bilirubin alkaline phosphatase level analyzed evidence biliary injury result hepatic metastasis patient least one tumor within cm common left right hepatic duct treated ire ablation session median tumor size treated cm mean cm ± range cm laboratory value obtained ire considered abnormal four treatment session three patient bilirubin mgdl alkaline phosphatase ul abnormal value transient two session two patient prolonged elevation value one required stent placement condition appeared secondary tumor progression rather bile duct injury conclusion clinical experience suggests ire may treatment option centrally located liver tumor margin adjacent major bile duct thermal ablation technique contraindicated study extended followup period necessary establish safety profile ire setting,2014,"Silk, Mikhail T; Wimmer, Thomas; Lee, Kyungmouk S; Srimathveeravalli, Govindarajan; Brown, Karren T; Kingham, Peter T; Fong, Yuman; Durack, Jeremy C; Sofocleous, Constantinos T; Solomon, Stephen B",Journal of vascular and interventional radiology : JVIR,,,,,,https://doi.org/10.1016/j.jvir.2013.10.012; https://www.ncbi.nlm.nih.gov/pubmed/24262034/,30484220.0,12
45313,45313,58365,1rpup91j,,Medline,The role of radioprotective spacers in clinical practice: a review.,10.21037/qims.2018.06.06,,30050786.0,unk,delivery high dose radiotherapy tumor often limited proximity surrounding radiosensitive normal tissue even using modern technique intensity modulated radiation therapy imrt previous study reported placement spacer effectively displace normal tissue distance away lesion thus allowing safe delivery highdose radiation application radioprotective spacers first reported year ago regarding radiotherapy tongue abdominal cancer recently increasingly used prostate cancer review focus published data concerning feature different type spacers application various tumor site placementrelated complication costeffectiveness spacers also discussed increasing use highprecision radiotherapy clinical practice especially paradigmchanging stereotactic body radiotherapy sbrt robust study warranted establish role radioprotective spacers material development novel placement technique,2018,"Tang, Qiuying; Zhao, Feng; Yu, Xiaokai; Wu, Lingyun; Lu, Zhongjie; Yan, Senxiang",Quantitative imaging in medicine and surgery,,,,,,https://doi.org/10.21037/qims.2018.06.06; https://www.ncbi.nlm.nih.gov/pubmed/30050786/,51724825.0,12
45330,45330,58383,nzqst4ap,,Medline,Identification and characterization of a peptide with affinity to head and neck cancer.,10.2967/jnumed.108.058123,,19223422.0,unk,unlabelled combination therapy improved quality life patient squamous cell carcinoma head neck hnsccs decisively changed prognosis targeted therapy enhance accumulation drug tumor may realized using tumorspecific binding peptide paper identifies characterizes hnscc affine peptide method phage library comprising different displayed peptide peptide enriched vitro selection round hno tumor cell subsequently gained peptide sequence hnsprgdlavlghkyconh hbp synthesized amide labeled vitro study binding kinetics competition performed different hnscc cell line furthermore stability peptide evaluated human serum vivo biodistribution ilabeled peptide determined hnscc tumorbearing nude mouse result validated human hnscc tumor tissue section using fluorescencelabeled hbp competition experiment performed determine binding sequence validate target result hbp motif enriched phage sequenced labeled ihbp showed binding different hnscc cell line maximum binding hno cell applied dose per cell inhibitory concentration nm stability experiment human serum showed halflife min different hnscc tumor xenograft ihbp accumulated rapidly stable uptake min intravenous application peptide immunohistochemistry hnscc tissue section exhibited tumor staining hbp whereas normal tissue remained negative sequence mutation competition experiment revealed intrinsic rgd motif combination intrinsic lxxl motif responsible binding ability hbp rgdlxxl sequence within peptide known indicates binding occurs via alphavbeta rather alphavbeta integrin conclusion within sequence hbp rgdlxxl motif likely targeting alphavbeta receptor integrin family cell adhesion receptor hbp represents promising lead structure development targeted therapy diagnostic procedure patient hnscc,2009,"Nothelfer, Eva-Maria; Zitzmann-Kolbe, Sabine; Garcia-Boy, Regine; Krämer, Susanne; Herold-Mende, Christel; Altmann, Annette; Eisenhut, Michael; Mier, Walter; Haberkorn, Uwe","Journal of nuclear medicine : official publication, Society of Nuclear Medicine",,,,,,https://doi.org/10.2967/jnumed.108.058123; https://www.ncbi.nlm.nih.gov/pubmed/19223422/,45813295.0,12
45355,45355,58412,p7bex538,,Medline,Ki 67 is an independent predictive biomarker of cancer specific and local recurrence-free survival after lung tumor ablation.,10.1245/s10434-013-3140-1,,23897007.0,unk,background objective work evaluate feasibility histopathological analysis tissue extracted multitined electrode ass whether tissue characteristic used biomarkers oncologic outcome lung tumor radiofrequency rf ablation method treatmentrelated data regarding rf ablation lung malignancy institution collected using health insurance portability accountability actcompliant ablation database institutional review board waiver obtained study immunohistochemical analysis tissue extracted electrode lung tumor rf ablation performed proliferation ki apoptosis caspase patient tumor demographic ablation parameter recorded local tumor progressionfree survival lpfs diseasespecific survival ds overall survival o assessed using kaplanmeier methodology multivariate analysis determined factor affecting oncological outcome result total lung tumor patient ablated specimen classified coagulation necrosis cn kipositive tumor cell viable tumor size similar cn ki group p median lpfs versus month ki cn group year lpfs respectively p median o month p median ds month p ki cn group respectively identification ki tumor cell tripled risk death cancer hazard ratio hr confidence interval ci p tripled risk local tumor progression ltp hr ci p conclusion ki tumor cell electrode pulmonary tumor rf ablation independent predictor ltp shorter lpfs ds,2013,"Sofocleous, Constantinos T; Garg, Sandeep K; Cohen, Perry; Petre, Elena N; Gonen, Mithat; Erinjeri, Joseph P; Downey, Robert J; Travis, William D; Solomon, Stephen B",Annals of surgical oncology,,,,,,https://doi.org/10.1245/s10434-013-3140-1; https://www.ncbi.nlm.nih.gov/pubmed/23897007/,22160813.0,12
45404,45404,58471,hrns9c1h,,Medline,Nutrition Modulation of Cardiotoxicity and Anticancer Efficacy Related to Doxorubicin Chemotherapy by Glutamine and ω-3 Polyunsaturated Fatty Acids.,10.1177/0148607115581838,,25888676.0,unk,background doxorubicin dox one effective antitumor agent broad spectrum malignancy however doxinduced cardiotoxicity form major cumulative doselimiting factor glutamine ω polyunsaturated fatty acid pufas putatively cardioprotective various stress andor potential chemosensitizing effect cancer chemotherapy method antitumor activity cardiotoxicity dox treatment evaluated simultaneously matbiii mammary adenocarcinoma tumorbearing rat model treated dox cumulative dose mgkg single combined treatment parenteral glutamine gkg ω pufas gkg eicosapentaenoic acid gkg docosahexaenoic acid administered every day starting day chemotherapy initiation end study day result glutamine alone significantly prevented doxrelated deterioration cardiac function reduced serum cardiac troponin level diminished cardiac lipid peroxidation affecting tumor inhibition kinetics single ω pufa treatment significantly enhanced antitumor activity dox associated intensified tumoral oxidative stress enhanced tumoral dox concentration potentiating cardiac dysfunction increasing cardiac oxidative stress intriguingly providing glutamine ω pufas together consistently confer greater benefit conversely individual benefit cardiotoxicity chemosensitization mostly attenuated completely lost combined conclusion data demonstrate interesting differentiality even dichotomy response tumor host single parenteral glutamine ω pufa treatment intriguing glutamine × ω pufa interaction observed draw question common assumption additive benefit combination nutrient beneficial individual basis,2016,"Xue, Hongyu; Ren, Wenhua; Denkinger, Melanie; Schlotzer, Ewald; Wischmeyer, Paul E",JPEN. Journal of parenteral and enteral nutrition,,,,,,https://doi.org/10.1177/0148607115581838; https://www.ncbi.nlm.nih.gov/pubmed/25888676/,206449958.0,12
45410,45410,58479,2n6bhjzf,,Medline,Imaging heterogeneity of peptide delivery and binding in solid tumors using SPECT imaging and MRI.,10.1186/s13550-016-0160-4,,26769345.0,unk,background model system solidtumor patientderived xenograft pdx model characterized high peptide receptor expression histological tissue homogeneity used study radiopeptide targeting solidtumor model high tumor uptake targeting peptide expected however vivo spect image showed substantial heterogeneous radioactivity accumulation despite homogenous receptor distribution tumor xenograft assessed vitro autoradiography hypothesized delivery peptide tumor cell dictated adequate local tumor perfusion study relationship sequential spectct mri performed ass role vascular functionality radiopeptide accumulation method highresolution spect dynamic contrastenhanced dcemri acquired six mouse bearing pc pdx tumor expressing gastrinreleasing peptide grp receptor two hour prior spect imaging animal received mbq indotaβalajmv pmol image acquired using multipinhole spectct directly spect imaging mr image acquired dedicated animal scanner dcemr image quantified using semiquantitative quantitative model dcemr spect image spatially aligned compute correlation radioactivity dcemriderived parameter tumor result whereas histology vitro autoradiography multipleweighted mri scan showed homogenous tissue characteristic spect dcemri showed heterogeneous distribution pattern throughout tumor average spearmans correlation coefficient spect dcemri ranged exchangerelated dcemri perfusion parameter conclusion positive correlation shown exchangerelated dcemri perfusion parameter amount radioactivity accumulated measured spect demonstrating vascular function important aspect radiopeptide distribution solid tumor combined use spect mri added crucial information perfusion efficiency versus radiopeptide uptake solid tumor showed functional tumor characteristic varied locally even tissue appeared homogenous current standard assessment technique,2016,"Haeck, J C; Bol, K; de Ridder, C M A; Brunel, L; Fehrentz, J A; Martinez, J; van Weerden, W M; Bernsen, M R; de Jong, M; Veenland, J F",EJNMMI research,,,,,,https://doi.org/10.1186/s13550-016-0160-4; https://www.ncbi.nlm.nih.gov/pubmed/26769345/,1163519.0,12
47479,47479,60692,453q288g,,WHO,Impact du SARS-CoV2 sur la structuration de la prise en charge du cancer : exemple de la tenue des RCP de cancérologie en Occitanie./ [COVID-19 impact on the cancer care structuration: example of the multidisciplinary team meeting dedicated to oncology in Occitanie],10.1016/j.bulcan.2020.05.001,,,unk,work examines impact sarscov epidemic organizational recommendation issued since march tumor board tb activity tumor board activity measured tumor board sheet extracted oncologic electronic file january april precontainment activity compared activity containment period also equivalent period number meeting held average number file reviewed per meeting including first presentation average number physician attendance evaluation criterion study covered tb held multidisciplinary team meeting mtm reviewed file including first submission moderate decrease number meeting march number file examined decreased following month even third period physician number attended mtm also decreased negative impact higher mediterranean part region first study tumor board activity covering large region little affected pandemic show impact participation mtm moderate addition tumor board followed recommendation optimizing quorum however decrease average mtm activity particularly first submission suggests potential delay patient management complementary qualitative quantitative work warranted estimate real impact carcinologic outcome,2020,"Grosclaude, Pascale; Azria, David; Guimbaud, Rosine; Thibault, Séverine; Daubisse, Laetitia; Cartron, Guillaume; Renaudie, Marie-José; Dalbies, Pierre-Adrien; Delord, Jean-Pierre; Bauvin, Eric",Bull. cancer,,#306160,,,,https://doi.org/10.1016/j.bulcan.2020.05.001,218666128.0,12
47480,47480,60693,453q288g,,WHO,Impact du SARS-CoV2 sur la structuration de la prise en charge du cancer : exemple de la tenue des RCP de cancérologie en Occitanie./ [COVID-19 impact on the cancer care structuration: example of the multidisciplinary team meeting dedicated to oncology in Occitanie],10.1016/j.bulcan.2020.05.001,,,unk,work examines impact sarscov epidemic organizational recommendation issued since march tumor board tb activity tumor board activity measured tumor board sheet extracted oncologic electronic file january april precontainment activity compared activity containment period also equivalent period number meeting held average number file reviewed per meeting including first presentation average number physician attendance evaluation criterion study covered tb held multidisciplinary team meeting mtm reviewed file including first submission moderate decrease number meeting march number file examined decreased following month even third period physician number attended mtm also decreased negative impact higher mediterranean part region first study tumor board activity covering large region little affected pandemic show impact participation mtm moderate addition tumor board followed recommendation optimizing quorum however decrease average mtm activity particularly first submission suggests potential delay patient management complementary qualitative quantitative work warranted estimate real impact carcinologic outcome,2020,"Grosclaude, Pascale; Azria, David; Guimbaud, Rosine; Thibault, Séverine; Daubisse, Laetitia; Cartron, Guillaume; Renaudie, Marie-José; Dalbies, Pierre-Adrien; Delord, Jean-Pierre; Bauvin, Eric",Bull. cancer,,#276659,,,,https://doi.org/10.1016/j.bulcan.2020.05.001,218666128.0,12
50160,50160,63575,rbchwvc3,5eae33d6b4a413f246755b871b7254df0d463827,BioRxiv,An easily adopted murine model of distal pancreatectomy for investigating immunotherapy efficacy in resectable pancreatic adenocarcinoma,10.1101/2020.03.17.990903,,,biorxiv,background although surgery provides greatest therapeutic benefit eligible pancreatic ductal adenocarcinoma pdac patient significantly improve survival majority patient unfortunately understanding therapeutic benefit combining surgery different treatment modality including promising immunotherapeutics limited current lack easily adopted surgical model purpose study develop surgically resectable model pdac immunocompetent mouse use preclinical investigation material method surgically resectable orthotopic tumor generated injecting pan cell tail pancreas fifteen day post implantation primary tumor tail pancreas resected laparotomy preserving spleen splenic function tumor growth immune phenotyping survival assessed following surgical resection primary tumor mass result expected orthotopic tumor implant recapitulated many major histological hallmark pdac including disrupted lobular structure vascular invasion preservation splenic immune cell viability function associated improved survival following surgery alone however preoperative vaccination gvax associated improved survival impacted surgery conclusion represents first murine model surgically resectable murine model pdac recapitulates known pathological hallmark human disease immune competent model allowing spleen preservation relatively simple easily adopted approach provides ideal platform examine efficacy potential immunotherapy combination pdac surgery patient,2020-03-18,"Baxter, Katherine E; de Souza, Christiano Tanese; Tai, Lee-Hwa; Yaghini, Pasha; Daneshmand, Manijeh; Bell, John C; Lichty, Brian D; Kennedy, Michael A; Auer, Rebecca C",bioRxiv,,,,document_parses/pdf_json/5eae33d6b4a413f246755b871b7254df0d463827.json,,https://doi.org/10.1101/2020.03.17.990903,214726966.0,12
51235,51235,64747,4jycukj3,8e014e2133b319d93ba7e9341ffe33bab3f9e265,PMC,A HLA-A2-restricted CTL epitope induces anti-tumor effects against human lung cancer in mouse xenograft model,,PMC4808025,26621839.0,cc-by,cancer immunotherapy attractive antigenspecific cellmediated antitumor therapy especially induction cytotoxic lymphocyte report evaluated human ctl epitopeinduced antitumor effect human lung cancer xenograft model tumor associated antigen l tal highly expressed human lung cancer cell line tumor specimen compared normal lung tissue tal derived peptide strongly inhibited tumor growth cancer metastasis prolonged survival time hlaa transgenic mouse immunized formulation thelper th peptide synthetic cpg odn adjuvant montanide isa isa adoptive transfer peptideinduced ctl cell hlaa transgenic mouse human tumor xenograft scid mouse significantly inhibited tumor growth furthermore combination ctlpeptide immunotherapy gemcitabine additively improved therapeutic effect preclinical evaluation model provides useful platform develop efficient immunotherapeutic drug treat lung cancer demonstrates promising strategy benefit antitumor immune response worthy development clinical trial,2015-11-26,"Sher, Yuh-Pyng; Lin, Su-I; Chen, I-Hua; Liu, Hsin-Yu; Lin, Chen-Yuan; Chiang, I-Ping; Roffler, Steve; Chen, Hsin-Wei; Liu, Shih-Jen",Oncotarget,,,,document_parses/pdf_json/8e014e2133b319d93ba7e9341ffe33bab3f9e265.json,document_parses/pmc_json/PMC4808025.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4808025/,,12
51484,51484,65096,q6qv1wt8,,Medline,Sea turtles: old viruses and new tricks.,,,15458663.0,unk,recent year seen inexplicable increase frequency appalling disease sea turtle fibropapillomatosis likely caused herpesvirus cause tumor grow throughout turtle body new research led disturbing conclusion recent humaninduced environmental change responsible,2004,"Jones, Adam G",Current biology : CB,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/15458663/,2284926.0,12
